index|id|gamintojas|modelis|pagaminimo_data|rida|variklis|kuro_tipas|varantieji_ratai|pavaros|sedimos_vietos|euro_standartas|spalva|kebulas|durys|comment|ratlankiu_skersmuo|technine_iki|vairo_padetis|klimato_valdymas|pirma_salis|seller_location|seller_name|price|price_currency|co2_emisija|url|immobilizer|alarm|satellite_tracking_system|armoured|cd_player|mp3_player|additional_audio_equipment|cd_changer|aux_input|subwoofer|dvd_player|usb_input|hands_free_kit|apple_car_play_android_auto|light_alloy_rims|led_daytime_running_lights|led_headlights|xenon_lights|fog_lights|tow_hook|headlights_washers|roof_racks|automatic_folding_mirrors|set_of_winter_tyres|electric_mirrors|electric_boot_lid|automatic_headlamps|onboard_computer|electrically_adjustable_steering_wheel|rainfall_sensor|heated_mirrors|parking_sensors|keyless_entry_system|cruise_control|heated_windshield|start_stop_system|voice_commands|paddle_shifters|lcd_monitor|navigation_gps|sport_seats|tinted_windows|multifunctional_steering_wheel|heated_seats|leather_seats|sunroof|electric_seats|panoramic_roof|auxiliary_heating|ventilated_seats|electric_seats_with_memory|boot_cover|heated_steering_wheel|traction_control_system|esp|hill_start_assist_control|automated_parking|adaptive_cruise_control|blind_spot_detection|lane_departure_warning|night_vision_assist|road_sign_recognition|isofix_mounts|collision_prevention_assist|high_beam_assist|dynamic_cornering_lights|back_view_camera|front_view_camera|three_six_zero_degree_camera|spoilers|increased_engine_power|tuned_suspension|tuned_interior|prepared_for_motorsport|not_exploited_in_lithuania|imported_from_us|for_exchange|available_for_leasing|service_book|warranty|catalytic_converter|multiple_key_sets|double_wheels|folding_seats|insulated_glass|two_sliding_doors|personal_ventilation|personal_illumination
10|ID:21005894|BMW|520|2018-03|74 455 km|1995 cm³, 190 AG (140kW)|Dyzelinas|Galiniai|Automatinė|5|Euro 6|Balta|Sedanas|4/5|Parduodamas mylimas ir prižiūrėtas automobilis BMW 520d. Pirmoji registracija: 2018-03.2022-06 mėn. atliktas pilnas techninis aptarnavimas.Pirmoji registracija: 2018-03. Gausi komplektacija (durų pritraukėjai, stoglangis, LED grotelių apšvietimas ir t.p.).Žieminės ir vasarinės padangos. Automobilis yra puikios būklės, kaip naujas.|Nenurodyta|Nenurodyta|Kairėje|Nenurodyta|Vokietija|Nenurodyta|Nenurodyta|28 900|€|108 g/km|https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-21005894.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
11|ID:21579607|Mercedes-Benz|GLE Coupe 350|2016-11|194 000 km|2987 cm³, 258 AG (190kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Euro 6|Juoda|Visureigis|4/5|YPAČ GEROMIS SĄLYGOMIS SUTEIKIAME AUTOLIZINGĄ VISIEMS AUTOMOBILIAMS!Įmonėms, smulkaus verslo atstovams, ūkininkams, dirbantiems su individualia veikla arpatentu. Visi dokumentai gali būti sutvarkomi nuotoliniu būdu.APIE AUTOMOBILĮ:* ODINIS SALONAS* ŠILDOMOS SĖDYNĖS* EL BAGAŽINĖS DANGTIS* HARMAN/KARDON GARSO SISTEMA* BERAKTĖ SISTEMA* 360 LAIPSNIŲ KAMEROS* AUTOPILOTAS* DISTRONIKAS* PUODELIO PAŠILDYMO IR ŠALDYMO FUNKCIJA* EL KABLYS* 4MATIC ir daug kitų privalumų !Perkant IŠSIMOKĖTINAI šio automobilio mėnesinė įmoka tik 781,48 eur/mėnNEREIKIA: pradinio įnašo, automobilio įkeitimo, Kasko draudimo.Neribojamas automobilio amžius. Automobilis registruojamas jūsų vardu.Visos lizingo bendrovės vienoje vietoje.Lizingo vadybininkas: +37060969909 (Tiekėjų g. 32, Kretinga)GALIME PARDUOTI,NUPIRKTI JŪSŲ SENĄ AUTOMOBILĮPristatykite savo automobilį mums ir mes viskuo pasirūpinsime už Jus:- Patarsime dėl kainos nustatymo.- Automobilį prižiūrėsime ir parduosime jums palankiomis sąlygomis.- Jeigu automobilis nėra registruotas Lietuvoje – padėsime sutvarkyti visusregistracijos formalumus.- Jeigu automobilis be techninės apžiūros – atliksime ją.- Atliksime profesionalia automobilio fotosesiją.Automobilio pardavimas: +37067064001|Nenurodyta|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|42 500|€|187 g/km|https://autoplius.lt/skelbimai/mercedes-benz-gle-coupe-350-3-0-l-visureigis-2016-dyzelinas-21579607.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
12|ID:23057428|Ford|C-MAX|2005-06|276 260 km|1560 cm³, 109 AG (80kW)|Dyzelinas|Priekiniai|Mechaninė|5|Euro 4|Pilka / sidabrinė|Vienatūris|4/5|Automobilis techniskai tvarkingas. Parduodame nes nusipirkome kita automobili|R15|2023-11|Kairėje|Klimato kontrolė|Prancūzija|Nenurodyta|Nenurodyta|2 000|€|129 g/km|https://autoplius.lt/skelbimai/ford-c-max-1-6-l-vienaturis-2005-dyzelinas-23057428.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
13|ID:22910204|BMW|X3|2004-11|290 000 km|2000 cm³, 150 AG (110kW)|Dyzelinas|Visi varantys (4х4)|Mechaninė|5|Nenurodyta|Juoda|Visureigis|4/5|Normali auto|R17|Nenurodyta|Kairėje|Klimato kontrolė|Belgija|Nenurodyta|Nenurodyta|3 390|€|~ 191 g/km|https://autoplius.lt/skelbimai/bmw-x3-2-0-l-visureigis-2004-dyzelinas-22910204.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
14|ID:23077630|BMW|530|2004|400 000 km|3000 cm³, 218 AG (160kW)|Dyzelinas|Galiniai|Automatinė|5|Nenurodyta|Nenurodyta|Sedanas|4/5|labai geros būklės, prieš mėnesi atlikome techninė apžiūra, buvo suremontuota visa pakabą, šiam momentui nieko nebilda. Iš Italijos, tai visiškai neturintis rudžių.Puslė restauruota prieš pusę metų. Naujos padangos. Šiam momentui investicijų nereikalaus.Yra įdėtas stiprintuvas su aftermarket kolonelėmis. Groja išties gerai.|Nenurodyta|2025-01|Kairėje|Nenurodyta|Italija|Nenurodyta|Nenurodyta|3 750|€|183 g/km|https://autoplius.lt/skelbimai/bmw-530-3-0-l-sedanas-2004-dyzelinas-23077630.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
15|ID:22994034|Mazda|CX-7|2007|190 000 km|2261 cm³, 260 AG (191kW)|Benzinas|Priekiniai|Automatinė|5|Nenurodyta|Mėlyna / žydra|Visureigis|4/5|auto buvo aptarnautas Inchcape servise.Vertos geros ziemines padangos,yra vasarinių padangų komplektas.praeita techninė apžiūra.yra nedidelė korozija.|R18|2025-02|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|3 800|€|~ 243 g/km|https://autoplius.lt/skelbimai/mazda-cx-7-2-3-l-visureigis-2007-benzinas-22994034.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
16|ID:23119915|Hyundai|i30|2008-01|217 000 km|1591 cm³, 122 AG (90kW)|Benzinas|Priekiniai|Automatinė|5|Euro 4|Raudona / vyšninė|Hečbekas|4/5|Parduodamas puikios būklės automobilis, Hyundai i30, 1.6l . Automatas, benzinas, tikra rida. Automobilis pilnai techniškai sutvarkytas, viskas veikia, tech. apžiūrą praėjo iš pirmo karto.Naujas pirktas ir prižiūrėtas Lietuvoje, Sukomplektuotas buvo pilna comfort komplektacija. Gamykliškai tamsinti langai, raudonos rankenėlės, originalūs bagažinės laikikliai. Visi automobilio aptarnavimai buvo atliekami laiku. Automobilis vieno šeimininko, salone niekada nebuvo rūkoma. Neturėjęs jokių rimtų eismo įvykių, labai maža rida. Yra keletas nubrozdinimų, matosi foto. Galite automobilį tikrinti per carvertical.Susisiekime apžiūrai Jums patogiu laiku!|Nenurodyta|2025-02|Kairėje|Nenurodyta|Lietuva|Nenurodyta|Nenurodyta|4 200|€|Nenurodyta|https://autoplius.lt/skelbimai/hyundai-i30-1-6-l-hecbekas-2008-benzinas-23119915.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
17|ID:22989786|Audi|A6|2008-06|280 058 km|2967 cm³, 232 AG (171kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Euro 4|Pilka / sidabrinė|Sedanas|4/5|Tvarkinga,Gausi komplektacija,kebulas grazus be rudziu. Valstybiniai Nr. Nepaliekami|R17|2025-01|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|5 500|€|180 g/km|https://autoplius.lt/skelbimai/audi-a6-3-0-l-sedanas-2008-dyzelinas-22989786.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18|ID:22858388|Volvo|XC70|2008-08|205 000 km|2400 cm³, 185 AG (136kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Nenurodyta|Pilka / sidabrinė|Universalas|4/5|Kuriasi važiuoja.|R17|Nenurodyta|Kairėje|Klimato kontrolė|Belgija|Nenurodyta|Nenurodyta|5 590|€|~ 224 g/km|https://autoplius.lt/skelbimai/volvo-xc70-2-4-l-universalas-2008-dyzelinas-22858388.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
19|ID:23105357|BMW|320|2007-02|360 000 km|1995 cm³, 163 AG (120kW)|Dyzelinas|Galiniai|Mechaninė|5|Nenurodyta|Pilka / sidabrinė|Universalas|4/5|Labai gero stovio automobilis tiek techniskai tiek estetiskaiR19 skirtingu plociu ratlankiai su ms padangomVaziuokle zeminta raudonom spyruoklemMtech isores apdailaLci bixenon zibintaiParktronikai prieky ir galeMask ekranasSport storintas vairasPanoraminis stogas (veikia)Start stopOdines sildomos sedynesHifi aparatura6begiu dezeDvigubas ismetimasEco chip|R19|2024-02|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|6 200|€|Nenurodyta|https://autoplius.lt/skelbimai/bmw-320-2-0-l-universalas-2007-dyzelinas-23105357.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
20|ID:23054032|Volkswagen|CC|2010|300 000 km|1968 cm³, 136 AG (100kW)|Dyzelinas|Nenurodyta|Automatinė|Nenurodyta|Nenurodyta|Nenurodyta|Hečbekas|4/5|2010 VW CC, tvarkingas, 2 naudotojai, reali rida, R-Line apdaila, stiklinis stogas|Nenurodyta|2024-04|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|6 500|€|Nenurodyta|https://autoplius.lt/skelbimai/volkswagen-cc-2-0-l-hecbekas-2010-dyzelinas-23054032.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
21|ID:23111137|Audi|Q7|2009|397 576 km|4200 cm³, 326 AG (240kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|7|Nenurodyta|Juoda|Visureigis|4/5|Prižiūrėtas automobilis, nemeta jokių klaidų.Malonumas vairuoti.Yra smulkių kėbulo dažų pažeidimų.Yra dugno apačios apsauga speciali.Visa elektronika puikiai veikia.|R19|2024-10|Kairėje|Klimato kontrolė|Prancūzija|Nenurodyta|Nenurodyta|7 100|€|Nenurodyta|https://autoplius.lt/skelbimai/audi-q7-4-2-l-visureigis-2009-dyzelinas-23111137.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
22|ID:23118605|Volkswagen|Passat|2012-12|216 000 km|1984 cm³, 211 AG (155kW)|Benzinas|Priekiniai|Automatinė|5|Euro 5|Juoda|Universalas|4/5|Visapusiškai tvarkingas automobilis. Vedasi gerai traukia įspūdingai. Gera komplektacija . Tvarkinga pakaba. Automatas dirba be priekaištų. Du rakteliai . Serviso knygelė. Kėbulas lygus gražus be rūdžių.|R17|2023-08|Kairėje|Klimato kontrolė|Estija|Nenurodyta|Nenurodyta|7 300|€|183 g/km|https://autoplius.lt/skelbimai/volkswagen-passat-2-0-l-universalas-2012-benzinas-23118605.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
23|ID:23029526|Mercedes-Benz|Sprinter|2013-10|200 000 km|Nenurodyta|Dyzelinas|Nenurodyta|Automatinė|Nenurodyta|Nenurodyta|Nenurodyta|Krovininis mikroautobusas|2/3|Parduodamas geras sprinteris. Kebulas mate jau 800tukst kilometru. Viskas veikia. Keistas motoras 2019 metu gale dabar beges apie 200tukst. Yra saskaita is oficialaus serviso 7k euro. Automobilis Kaune,galima bet kada apziuret. Kaina galutine 7500€|Nenurodyta|Nenurodyta|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|7 500|€|Nenurodyta|https://autoplius.lt/skelbimai/mercedes-benz-sprinter-krovininis-mikroautobusas-2013-dyzelinas-23029526.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
24|ID:23110967|Volkswagen|Passat Alltrack|2012-06|302 750 km|1968 cm³, 170 AG (125kW)|Dyzelinas|Nenurodyta|Automatinė|5|Nenurodyta|Juoda|Universalas|4/5|Pakeistas smagratis,dirzu komplektas ir termostatai.variklis ir greiciu deze veikia pujkiai.kaina 9600 euru i sms neatsakau|Nenurodyta|Nenurodyta|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|9 600|€|Nenurodyta|https://autoplius.lt/skelbimai/volkswagen-passat-alltrack-2-0-l-universalas-2012-dyzelinas-23110967.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
25|ID:22884106|Toyota|Auris|2014-08|103 149 km|1598 cm³, 132 AG (97kW)|Benzinas|Priekiniai|Automatinė|5|Euro 5|Raudona / vyšninė|Hečbekas|4/5|"„LUXURY“ komplektacija:Priekiniai ir galiniai automobilio statymo jutikliaiPanoraminis stogas su tamsintais stiklaisLietaus ir prieblandos jutikliaiGalinio vaizdo kameraPaprastoji išmanioji pastatymo sistema (paprastoji IPA)Nuotolinis ir elektrinis durelių užraktasKėbulo spalvos buferiai,durelių veidrodėlių gaubtai,durelių rankenėlėsElektra valdomi,šildomi ir nulenkiami durelių veidrodėliaiLED dieniniai žibintaiDvigubi ksenoniniai adaptyviosios priekinių šviesų sistemos(HID,AFS) žibintaiSu automatinio reguliavimo f-ja ir automatine tolimųjų šviesų sistemaPriekinių žibintų plautuvaiApšvietimo valdymo sistema „Follow Me Home“Priekiniai rūko žibintaiGaliniai kombinuotieji žibintai (su lemputėmis)Viršuje sumontuotas stabdymo žibintas (LED)Žalias grūdintas siklasKOMFORTASAutomatinė dviejų zonų klimato kontrolės sistema„Smart Entry & Start“ sistema(vairuotojui,keleiviams ir bagažinei“Pastovaus greičio palaikymo sistemaReguliuojamas greičio ribotuvasPriekiniai ir galiniai elektra valdomi langaiVisų elektra valdomų langų aut. Pakėlimo ir nuleidimo f-jaĮlipimo sistema su apšvietimuReguliuojamo aukščio ir posvyrio kampo vairas3 stipinų oda aptrauktas vairas su garso, telefono ir balso atpažinimo jungikliaisElektrochromatinis galinio vaizdo veidrodėlisMULTIMEDIJA IR INFORMACIJA4 priekiniai garsiakalbiai (įskaitant 2 aukštųjų dažnių) ir 2 galiniai garsiakalbiaiRadijo ir CD grotuvas su MP3 sistema„Toyota Touch“ sistemoje integruotas radijo ir CD grotuvas„Toyota Touch“Papildoma ir USB jungtysDaugiafunkcinis ekranasAnaloginis spidometrasSĖDYNĖSIš dalies odinė sėdynių apdailaŠildomos priekinės sėdynėsMechaniškai reguliuojamo aukščio priekinė vairuotojo sėdynėElektra valdoma juosmens atrama vairuotojo sėdynėjeGalininių sėdynių dalijimo santykiu 60:40 f-ja.Automobilis pirktas ir prižiūrėtas ""Toyota"" atstovybėje.Vienas savininkas.Trūkumai: priekiniame bamperyje pažeistas dažų sluoksnis. Kartais stringa vairuotojo pusės veidrodėlio mechanizmas.Pridedamos vasarinės padangos be ratlankių.Naujas ""VARTA"" akumuliatorius.Toyota Relax garantija prasideda nuo kiekvienos reguliarios techninės priežiūros ir tęsiasi, kol šis Toyota Auris automobilis pasiekia 10 metų amžių arba 185 000 kilometrų ridą !!!Į el.laiškus ir SMS žinutes neatsakau."|R16|2023-08|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|11 900|€|134 g/km|https://autoplius.lt/skelbimai/toyota-auris-1-6-l-hecbekas-2014-benzinas-22884106.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
26|ID:22153086|Skoda|Octavia|2019-07|80 000 km|1600 cm³, 116 AG (85kW)|Dyzelinas|Priekiniai|Mechaninė|5|Nenurodyta|Pilka / sidabrinė|Universalas|4/5|Tvarkinga, maza rida. Nereikia jokiu investiciju,sedi ir vaziuoji. Domina keitimas i visureigi, automatine pavaru deze, galiu primoketi.|R16|2024-07|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|14 000|€|~ 106 g/km|https://autoplius.lt/skelbimai/skoda-octavia-1-6-l-universalas-2019-dyzelinas-22153086.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
27|ID:23120005|BMW|X5|2011|244 000 km|3000 cm³, 306 AG (225kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|Nenurodyta|Nenurodyta|Nenurodyta|Visureigis|4/5|Idealus BMW X5 4.0d . masina labai labai gyva. Daugiau info telefonu.pakeistos grandines , nauji tepalai , stabdžių trinkeles , važiuokle . Pilnai paruoštas eksploatuoti.Keylesshead UpJuodos lubosDuru pritraukejaiPanoramaKomfort salonasBagažines liftasHi-Fi aparatūra360 laipsniu kamera, bei galine kameraŠildomos sėdynes priekyje ir galeIr t.tAutomobilį parduoda įmone , išrašome sąskaita fakturaDaugiau informacijos telefonu|Nenurodyta|Nenurodyta|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|14 995|€|~ 198 g/km|https://autoplius.lt/skelbimai/bmw-x5-3-0-l-visureigis-2011-dyzelinas-23120005.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
28|ID:23116501|Opel|Vivaro|2015-10|163 000 km|1600 cm³, 120 AG (88kW)|Dyzelinas|Priekiniai|Mechaninė|9|Euro 5|Pilka / sidabrinė|Keleivinis mikroautobusas|4/5|Naudotas smulkios įmonės reikmėms.yra pabraižymu, keletą smulkiu įlenkimu, netvarkėme prieš perdavimą, kad galėtumėte įvertinti realia būkle. Jei butu poreikis galime sutvarkyti.Prieš 2500 km pakeisti diržai, guoliai, grandine, tepalai, filtrai. Yra sąskaitos.TEL 864867964|R17|2023-07|Kairėje|Oro kondicionierius|Lietuva|Nenurodyta|Nenurodyta|15 500|€|149 g/km|https://autoplius.lt/skelbimai/opel-vivaro-1-6-l-keleivinis-mikroautobusas-2015-dyzelinas-23116501.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
29|ID:23112009|Audi|A6|2016|260 000 km|2967 cm³, 272 AG (200kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Euro 6|Juoda|Sedanas|4/5|Parduodamas AUDI A6 LIMOUSINE. Automobilis patikrintas servise, atliktas bandomasis važiavimas, turi galiojančią Prancūzišką techninę apžiūrą. NEPERDAŽYTA NĖ VIENA KĖBULO DETALĖ.Komplektacija: odinės sėdynės su atmintim (šildomos), XENON žibintai, LED skydelis (Virtual Cockpit), navigacija (rodo greičio matuoklius, naujausi 2022 metų žemėlapiai), LCD multimedijos ekranas, adaptyvi greičio palaikymo sistema, kelio juostų kirtimo sistema, kelio ženklų nuskaitymas, susidūrimo prevencijos sistema, keyless, bluetooth, dinaminis posūkių apšvietimas, parkavimo davikliai, kritulių jutiklis, autopilotas ir kt. privalumai.Automobilį galima apžiūrėti Ukmergėje arba pagal išankstinį susitarimą Vilniuje. Taip pat pasitikrinti Jūsų pasirinktame servise. Kaina: 19700 eur. Tel. Nr. 860043422 arba 867799680.Vežame automobilius iš Prancūzijos, nuolat pasipildome Audi, Bmw, Toyota, Lexus, Honda hibridiniais automobiliais.|R20|2025-03|Kairėje|Klimato kontrolė|Prancūzija|Nenurodyta|Nenurodyta|19 700|€|133 g/km|https://autoplius.lt/skelbimai/audi-a6-3-0-l-sedanas-2016-dyzelinas-23112009.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
30|ID:23111545|Skoda|Octavia|2021-01|81 000 km|1968 cm³, 150 AG (110kW)|Dyzelinas|Priekiniai|Automatinė|5|Nenurodyta|Juoda|Universalas|4/5|Parduodama Luxury Line SKODA OCTAVIA 2.0d. 2021m., 110kw. Automobilis nebuvo daužtas, NĖ VIENA AUTOMOBILIO DETALĖ NĖRA DAŽYTA. Prižiūrėtas ARX skodos servise. Uždėtos naujos premium klasės DUNLOP padangos.FULL LED žibintai, tolimųjų šviesų asistentas, shadow line, PARK asistent(pati parkuojasi), akla zona, key less, šildomi bei tamsėjantys veidrodėliai, FULL LED skydelis, ženklų atpažinimas, autopilotas, linijų asistentas, prevencinis susidūrimo asistentas, pėsčiųjų apsauga, ambient light salono apšvietimas, 4 el. langai, el. veidrodėliai, pasyvios bei aktyvios saugumo sistemos, parkavimosi davikliai, navigacija, LCD multimedijos ekranas, klimato kontrolė, kritulių daviklis ir kiti privalumai.Automobilį galima apžiūrėti Vilniuje. Taip pat pasitikrinti Jūsų pasirinktame servise. Kaina: 26500 eur. Tel. Nr. 864438828|R18|2024-05|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|26 500|€|112 g/km|https://autoplius.lt/skelbimai/skoda-octavia-2-0-l-universalas-2021-dyzelinas-23111545.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
