,Linkas,Adresas,Kaina,€/S,Aukštas,Plotas,Kambariai
1905,https://www.aruodas.lt/butai-vilniuje-pilaiteje-kriauciunu-g-pilaites-mikrorajone-kriauciunu-g-1-3380776/,"Pilaitė, Kriaučiūnų g.",189 500 €,2711€/m²,2/2,69.89,4
1906,https://www.aruodas.lt/butai-vilniuje-pilaiteje-l-rezos-al-parduodamas-naujai-irengtas-isskirtinai-1-3380740/,"Pilaitė, L. Rėzos al.",237 000 €,3308€/m²,3/5,71.64,3
1907,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-g-parduodamas-kambariu-butas-seskineje-1-3380708/,"Šeškinė, Šeškinės g.",110 000 €,1636€/m²,1/5,67.25,3
1908,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-geniu-g-parduodamas-k-butas-su-nuosavu-kiemeliu-1-3380600/,"Naujoji Vilnia, Genių g.",85 000 €,3010€/m²,1/4,28.24,1
1909,https://www.aruodas.lt/butai-vilniuje-senamiestyje-mindaugo-g-parduodamas-kambariu-m-butas-1-3380550/,"Senamiestis, Mindaugo g.",300 000 €,3614€/m²,4/7,83,3
1910,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-kambariu-m-butas-1-3378272/,"Naujamiestis, Mindaugo g.",300 000 €,3614€/m²,4/7,83,3
1911,https://www.aruodas.lt/butai-vilniuje-senamiestyje-liejyklos-g-ieskantiems-jaukumo-vilniaus-senamiestyje-1-3349715/,"Senamiestis, Liejyklos g.",235 000 €,4316€/m²,1/2,54.45,3
1912,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-senamiestyje-isskirtiniame-hanner-statyojo-1-3372274/,"Senamiestis, Sodų g.",199 000 €,5185€/m²,1/3,38.38,1
1913,https://www.aruodas.lt/butai-vilniuje-senamiestyje-m-dauksos-g-parduodamas-kambariu-butas-senamiestyje-1-3380482/,"Senamiestis, M. Daukšos g.",194 000 €,3546€/m²,2/5,54.71,3
1914,https://www.aruodas.lt/butai-vilniuje-senamiestyje-m-dauksos-g-parduodamas-erdvus-kambariu-butas-1-3380480/,"Senamiestis, M. Daukšos g.",495 000 €,3723€/m²,2/5,132.95,5
1915,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-atviru-namu-metu-taikoma-eur-nuolaida-1-3380414/,"Antakalnis, Duburio g.",140 000 €,2373€/m²,2/4,59,3
1916,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-gedimino-naujos-statybos-prabangus-1-3356037/,"Senamiestis, Gedimino pr.",308 462 €,7700€/m²,5/5,40.06,2
1917,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-gedimino-naujos-statybos-prabangus-1-3356039/,"Senamiestis, Gedimino pr.",582 366 €,6200€/m²,5/5,93.93,3
1918,https://www.aruodas.lt/butai-vilniuje-pilaiteje-nidos-g-parduodamas-irengtas-dvieju-kambariu-butas-su-1-3337727/,"Pilaitė, Nidos g.",156 000 €,3122€/m²,7/9,49.96,2
1919,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-naujasis-antakalnis-tai-naujas-aktyviai-1-3329263/,"Antakalnis, Duburio g.",140 000 €,2369€/m²,2/4,59.09,2
1920,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-jaukus-sviesus-kambariu-butas-1-3369982/,"Viršuliškės, Viršuliškių g.",110 000 €,2223€/m²,6/9,49.48,2
1921,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-mykolo-slezeviciaus-g-jaukus-namai-zalumos-apsuptyje-butas-jau-1-3343364/,"Fabijoniškės, Mykolo Sleževičiaus g.",213 000 €,3550€/m²,5/5,60,3
1922,https://www.aruodas.lt/butai-vilniuje-senamiestyje-uzupio-g-sveiki-atvyke-i-naujus-savo-namus-vilniaus-1-3380336/,"Senamiestis, Užupio g.",188 500 €,6034€/m²,1/2,31.24,2
1923,https://www.aruodas.lt/butai-vilniuje-senamiestyje-mesiniu-g-parduodamas-prabangiai-irengtas-kotedzas-1-3380312/,"Senamiestis, Mėsinių g.",750 000 €,3555€/m²,2/2,211,5
1924,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-puikus-pasiulymas-centro-megejams-ir-1-3380276/,"Naujamiestis, T. Ševčenkos g.",76 900 €,3508€/m²,3/4,21.92,2
1925,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-erdvus-kambariu-butas-s-1-3380104/,"Fabijoniškės, S. Stanevičiaus g.",115 000 €,1825€/m²,9/9,63,3
1926,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-apartamentai-miesto-centre-su-kvapa-1-3269676/,"Šnipiškės, Konstitucijos pr.",1 100 000 €,5584€/m²,17/29,197,4
1927,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-isskirtinis-kv-m-butas-paupy-per-du-1-3380062/,"Paupys, Aukštaičių g.",785 000 €,7548€/m²,4/4,104,4
1928,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-g-parduodamas-jaukus-kambariu-butas-1-3380054/,"Šeškinė, Šeškinės g.",106 000 €,2617€/m²,6/9,40.5,2
1929,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-g-parduodamas-jaukus-kambariu-butas-1-3380050/,"Šeškinė, Šeškinės g.",79 000 €,2616€/m²,6/9,30.2,2
1930,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-kvm-sviesus-butas-salia-1-3086817/,"Pašilaičiai, Laisvės pr.",95 000 €,2209€/m²,4/5,43,1
1931,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-isikelkite-i-nauja-busta-iki-naujuju-metu-1-3380014/,"Justiniškės, Rygos g.",160 000 €,2009€/m²,4/8,79.64,3
1932,https://www.aruodas.lt/butai-vilniuje-bajoruose-akademijos-g-paruodamas-pilnai-irengtas-kambario-butas-1-3366008/,"Bajorai, Akademijos g.",79 900 €,2032€/m²,3/3,39.32,1
1933,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-isikelkite-i-nauja-busta-iki-naujuju-metu-1-3380012/,"Justiniškės, Rygos g.",150 000 €,2700€/m²,6/8,55.55,2
1934,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-antakalnyje-antakalnio-g-m-1-3369182/,"Antakalnis, Antakalnio g.",83 000 €,3072€/m²,4/9,27.02,1
1935,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-erdvus-jaukiai-irengtas-butas-su-1-3379952/,"Žirmūnai, Žirmūnų g.",240 000 €,3249€/m²,11/12,73.87,4
1936,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-kambario-butas-su-terasa-1-3371224/,"Pilaitė, Karaliaučiaus g.",76 900 €,2842€/m²,1/4,27.06,1
1937,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-parduodamas-dvieju-kambariu-modernus-1-3379906/,"Senamiestis, Sodų g.",249 000 €,4910€/m²,1/3,50.71,2
1938,https://www.aruodas.lt/butai-vilniuje-lazdynuose-jonazoliu-g-parduodamas-tvarkingas-ir-pilnai-irengtas-1-3343208/,"Lazdynai, Jonažolių g.",210 000 €,2593€/m²,6/9,81,3
1939,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-jonazoliu-g-parduodamas-tvarkingas-ir-pilnai-irengtas-1-3326767/,"Lazdynėliai, Jonažolių g.",210 000 €,2593€/m²,6/9,81,3
1940,https://www.aruodas.lt/butai-vilniuje-karoliniskese-sausio-13-osios-g-parduodamas-erdvus-remontuotinas-1-3379882/,"Karoliniškės, Sausio 13-osios g.",105 000 €,1680€/m²,10/12,62.5,3
1941,https://www.aruodas.lt/butai-vilniuje-paneriuose-uzutrakio-g-parduodamas-ekonomiskas-puikios-kokybes-a-1-3379852/,"Paneriai, Užutrakio g.",217 500 €,2175€/m²,1/1,100,4
1942,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-erdvus-penthouse-tipo-1-3372306/,"Naujamiestis, Aguonų g.",470 000 €,6620€/m²,6/6,71,3
1943,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-erdvus-penthouse-tipo-apartamentai-1-3372308/,"Naujamiestis, Aguonų g.",673 000 €,6730€/m²,6/6,100,5
1944,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-tvarkingas-kambario-kv-1-3363987/,"Fabijoniškės, Salomėjos Nėries g.",105 000 €,2442€/m²,1/12,43,1
1945,https://www.aruodas.lt/butai-vilniuje-uzupyje-krivules-g-naujas-os-butu-projektas-mazaaukstes-1-3379720/,"Užupis, Krivūlės g.",293 000 €,4186€/m²,2/4,70,3
1946,https://www.aruodas.lt/butai-vilniuje-uzupyje-krivules-g-naujas-os-butu-projektas-mazaaukstes-1-3368926/,"Užupis, Krivūlės g.",293 000 €,4186€/m²,1/4,70,3
1947,https://www.aruodas.lt/butai-vilniuje-paupyje-krivules-g-naujas-os-butu-projektas-mazaaukstes-1-3379718/,"Paupys, Krivūlės g.",259 000 €,4246€/m²,2/4,61,2
1948,https://www.aruodas.lt/butai-vilniuje-paupyje-krivules-g-naujas-os-butu-projektas-mazaaukstes-1-3368924/,"Paupys, Krivūlės g.",259 000 €,4246€/m²,1/4,61,2
1949,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-lietaus-g-siuolaikiskas-ir-jaukus-butas-visiskoje-1-3358495/,"Lazdynėliai, Lietaus g.",175 000 €,3133€/m²,3/5,55.86,2
1950,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-puikiai-irengtas-ir-funkcionaliai-isplanuotas-1-3316143/,"Antakalnis, Antakalnio g.",55 000 €,2200€/m²,1/5,25,1
1951,https://www.aruodas.lt/butai-vilniuje-paneriuose-kirtimu-g-parduodami-naujai-irengti-kv-m-ir-1-3379656/,"Paneriai, Kirtimų g.",22 348 €,1990€/m²,4/4,11.23,1
1952,https://www.aruodas.lt/butai-vilniuje-senamiestyje-polocko-g-unikali-galimybe-isigyti-siuolaikiskus-1-3356747/,"Senamiestis, Polocko g.",495 000 €,6781€/m²,1/3,73,3
1953,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-parduodamas-jaukus-sviesus-ju-kambariu-1-3320817/,"Pašilaičiai, Laisvės pr.",149 000 €,2148€/m²,5/5,69.36,3
1954,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-butu-investicinis-projektas-1-3379492/,"Šnipiškės, Kalvarijų g.",250 000 €,1500€/m²,2/2,166.7,8
1955,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-bitininku-g-parduodamas-irengtas-erdvus-ir-funkcionaliai-1-3379490/,"Jeruzalė, Bitininkų g.",175 000 €,2333€/m²,9/10,75,3
1956,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-parduodamas-suremontuotas-ir-jaukus-1-3379444/,"Naujininkai, Šaltkalvių g.",49 800 €,2767€/m²,2/5,18,1
1957,https://www.aruodas.lt/butai-vilniuje-bajoruose-salaspilio-g-bajoruose-mazaauksciu-namu-kvartale-1-3379438/,"Bajorai, Salaspilio g.",249 000 €,2489€/m²,2/2,100.03,4
1958,https://www.aruodas.lt/butai-vilniuje-zirmunuose-apkasu-g-parduodamas-kambariu-butas-apkasu-g-1-3379382/,"Žirmūnai, Apkasų g.",110 000 €,2500€/m²,2/5,44,2
1959,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-butas-salia-vingio-parko-butui-1-3379380/,"Naujamiestis, Geležinio Vilko g.",86 000 €,1870€/m²,5/5,46,2
1960,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-parduodamas-kvm-butas-su-rusiu-naujojoje-1-3379362/,"Naujoji Vilnia, A. Kojelavičiaus g.",60 000 €,1500€/m²,2/2,40,2
1961,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-pilnai-irengtas-dvieju-kambariu-1-3336873/,"Žirmūnai, Žirmūnų g.",149 999 €,3071€/m²,4/5,48.85,2
1962,https://www.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-remontuotinas-dvieju-kambariu-1-3362451/,"Justiniškės, Justiniškių g.",89 999 €,2244€/m²,4/5,40.1,2
1963,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-perkantiems-su-banko-pagalba-sertifikuotas-1-3367942/,"Bajorai, Bajorų kel.",149 000 €,3386€/m²,3/4,44,2
1964,https://www.aruodas.lt/butai-vilniuje-senamiestyje-tauro-g-parduodamas-isskirtinis-penkiu-kambariu-butas-1-3379246/,"Senamiestis, Tauro g.",640 000 €,5333€/m²,3/4,120,5
1965,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-kurybiniu-dirbtuviu-1-3379244/,"Šnipiškės, Kalvarijų g.",350 000 €,1174€/m²,0/2,298.07,16
1966,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-parduodamas-stilingai-ir-kokybiskai-irengtas-1-3379242/,"Bajorai, Jono Kairiūkščio g.",256 000 €,3817€/m²,2/6,67.07,3
1967,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jeronimo-ralio-g-parduodamas-k-naujai-irengtas-dar-1-3351177/,"Baltupiai, Jeronimo Ralio g.",120 000 €,3883€/m²,2/5,30.9,1
1968,https://www.aruodas.lt/butai-vilniuje-kalnenuose-moldovos-g-pilnai-irengtas-kambariu-butas-mazaaukstes-1-3379158/,"Kalnėnai, Moldovos g.",240 000 €,3243€/m²,3/4,74,4
1969,https://www.aruodas.lt/butai-vilniuje-buivydiskese-sidaroniu-g-namas-jau-priduotas-butu-baigtumas-www-1-3379146/,"Buivydiškės, Sidaronių g.",117 970 €,2350€/m²,2/3,50.2,2
1970,https://www.aruodas.lt/butai-vilniuje-pilaiteje-sidaroniu-g-namas-jau-priduotas-butu-baigtumas-www-1-3365268/,"Pilaitė, Sidaronių g.",126 175 €,2500€/m²,2/3,50.47,2
1971,https://www.aruodas.lt/butai-vilniuje-senamiestyje-labdariu-g-interjeras-kuris-nepalieka-abejingu-1-3347941/,"Senamiestis, Labdarių g.",600 000 €,7895€/m²,2/4,76,3
1972,https://www.aruodas.lt/butai-vilniuje-senamiestyje-kauno-g-parduodamas-atskiru-kambariu-butas-1-3379100/,"Senamiestis, Kauno g.",145 000 €,3539€/m²,3/5,40.97,2
1973,https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-parduodamas-tvarkingas-vieno-kambario-butas-1-3379086/,"Baltupiai, Trinapolio g.",32 900 €,1645€/m²,11/12,20,1
1974,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-butas-ciurlionio-gatveje-1-3378994/,"Naujamiestis, M. K. Čiurlionio g.",385 000 €,3725€/m²,1/5,103.35,5
1975,https://www.aruodas.lt/butai-vilniuje-markuciuose-kaukysos-g-parduodamas-naujas-modernus-ir-pilnai-1-3378892/,"Markučiai, Kaukysos g.",232 000 €,5159€/m²,5/6,44.97,2
1976,https://www.aruodas.lt/butai-vilniuje-filaretuose-filaretu-g-sumazinta-kaina-parduodamas-labai-1-3313433/,"Filaretai, Filaretų g.",225 000 €,3750€/m²,6/7,60,2
1977,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g-isskirtiniai-butai-prie-vingio-parko-1-3378864/,"Naujamiestis, S. Konarskio g.",181 350 €,3900€/m²,2/4,46.5,2
1978,https://www.aruodas.lt/butai-vilniuje-markuciuose-pakrascio-g-markuciuose-kaukysospakrascio-gatviu-1-3378862/,"Markučiai, Pakraščio g.",254 000 €,5401€/m²,5/7,47.03,2
1979,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-puikioje-vietoje-naujamiestyje-t-1-3378838/,"Naujamiestis, T. Ševčenkos g.",220 000 €,2416€/m²,4/4,91.05,3
1980,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-puikioje-vietoje-naujamiestyje-t-1-3376200/,"Naujamiestis, T. Ševčenkos g.",220 000 €,2418€/m²,4/4,91,4
1981,https://www.aruodas.lt/butai-vilniuje-markuciuose-paplaujos-g-parduodamas-puikiai-irengtas-butas-loftas-1-3378784/,"Markučiai, Paplaujos g.",430 000 €,4959€/m²,1/4,86.71,3
1982,https://www.aruodas.lt/butai-vilniuje-zveryne-liepyno-g-parduodamas-erdvus-kambariu-butas-1-3378742/,"Žvėrynas, Liepyno g.",399 000 €,4794€/m²,5/6,83.23,2
1983,https://www.aruodas.lt/butai-vilniuje-visoriuose-sventeliskiu-g-parduodamas-jaukus-ju-kambariu-butas-su-1-3368010/,"Visoriai, Šventeliškių g.",169 999 €,3325€/m²,2/4,51.12,2
1984,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodamas-naujai-irengtas-kamb-butas-1-3378700/,"Pašilaičiai, Perkūnkiemio g.",115 000 €,3373€/m²,2/12,34.09,1
1985,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pergales-g-ne-bendrabutis-naujoje-vilnioje-pergales-1-3378638/,"Naujoji Vilnia, Pergalės g.",61 000 €,1452€/m²,5/5,42,2
1986,https://www.aruodas.lt/butai-vilniuje-snipiskese-seimyniskiu-g-parduodamos-k-butas-vilniaus-centre-1-3378596/,"Šnipiškės, Šeimyniškių g.",289 000 €,2021€/m²,1/5,143,5
1987,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-isskirtinis-kambariu-butas-su-dviem-terasom-1-3351799/,"Šnipiškės, Daugėliškio g.",360 000 €,3921€/m²,7/7,91.82,4
1988,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-itin-funkcionalaus-isplanavimo-1-3378572/,"Baltupiai, Baltupio g.",168 000 €,3184€/m²,3/7,52.77,3
1989,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-patogus-butas-ramioje-ir-1-3378556/,"Žirmūnai, Žirmūnų g.",198 000 €,2353€/m²,6/7,84.14,3
1990,https://www.aruodas.lt/butai-vilniuje-markuciuose-subaciaus-g-salia-vilneles-upes-labai-ramioje-vietoje-1-3378544/,"Markučiai, Subačiaus g.",92 000 €,1249€/m²,1/5,73.67,3
1991,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-parduodamas-ka-tik-suremontuotas-dvieju-1-3378542/,"Bajorai, Jono Kairiūkščio g.",79 900 €,2439€/m²,3/9,32.76,2
1992,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-parduodamas-ka-tik-suremontuotas-dvieju-1-3378540/,"Bajorai, Jono Kairiūkščio g.",85 000 €,2873€/m²,3/9,29.59,2
1993,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-ka-tik-suremontuotas-dvieju-1-3378536/,"Fabijoniškės, S. Stanevičiaus g.",89 900 €,2153€/m²,3/9,41.76,2
1994,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-geniu-g-parduodamas-kambario-butas-su-erdvia-1-3378534/,"Naujoji Vilnia, Genių g.",82 500 €,2442€/m²,4/5,33.79,1
1995,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-centrineje-vilniaus-miesto-dalyje-netoli-1-3378484/,"Šnipiškės, Kalvarijų g.",230 000 €,3154€/m²,4/5,72.93,3
1996,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-erdvus-kambariu-butas-1-3378458/,"Šnipiškės, Konstitucijos pr.",365 000 €,3628€/m²,4/12,100.6,3
1997,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-kambariu-butas-zirmunuose-1-3378448/,"Žirmūnai, Kalvarijų g.",155 000 €,2500€/m²,2/5,62,3
1998,https://www.aruodas.lt/butai-vilniuje-seskineje-laisves-pr-loftus-jau-galima-kredituotis-kartu-su-1-3330661/,"Šeškinė, Laisvės pr.",63 251 €,1895€/m²,5/5,33.37,2
1999,https://www.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-parduodamas-isskirtinis-butas-puikioje-1-3378330/,"Antakalnis, Debesijos g.",274 300 €,3190€/m²,2/5,86,4
2000,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-butas-prestiziniame-rajone-m-k-1-3378328/,"Naujamiestis, M. K. Čiurlionio g.",249 000 €,4368€/m²,1/4,57,3
2001,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-parduodamas-kambariu-bustas-loftas-su-1-3378306/,"Žirmūnai, Kareivių g.",122 951 €,2159€/m²,1/3,56.95,2
2002,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-parduodamas-kambariu-butas-paskirtis-1-3378300/,"Žirmūnai, Kareivių g.",235 478 €,3126€/m²,2/3,75.34,3
2003,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-parduodamas-kambariu-butas-paskirtis-1-3378294/,"Žirmūnai, Kareivių g.",135 457 €,3241€/m²,2/3,41.79,2
2004,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-ypatingai-patraukli-vieta-norintiems-gyventi-1-3367976/,"Žirmūnai, Verkių g.",189 000 €,4117€/m²,6/9,45.91,2
2005,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-moods-tai-neuromokslu-pagrista-namu-aplinka-1-3375840/,"Žirmūnai, Kareivių g.",80 670 €,2409€/m²,2/3,33.49,1
2006,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-parduodamas-kambario-m-butas-1-3378254/,"Naujamiestis, Vytenio g.",70 000 €,3776€/m²,2/5,18.54,1
2007,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-jaukus-kambariu-butas-1-3366114/,"Žirmūnai, Žirmūnų g.",120 000 €,2892€/m²,2/10,41.5,2
2008,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-parduodamas-kambariu-butas-zirmunuose-1-3378204/,"Žirmūnai, Žirmūnų g.",93 000 €,2107€/m²,3/5,44.13,2
2009,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-kambariu-kv-m-butas-1-3378090/,"Justiniškės, Taikos g.",93 000 €,1860€/m²,5/5,50,2
2010,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-vivulskio-g-galimas-pirkimas-issimoketinai-el-pastas-1-3378052/,"Senamiestis, A. Vivulskio g.",36 000 €,2400€/m²,5/5,15,1
2011,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-siuolaikiskai-irengtas-kambariu-1-3355343/,"Naujamiestis, A. Vivulskio g.",145 000 €,4394€/m²,4/4,33,1
2012,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-ii-etapo-gyvasis-vanduo-statybos-ir-1-3377966/,"Burbiškės, Bartų g.",140 000 €,2807€/m²,2/3,49.87,2
2013,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-ii-etapo-gyvasis-vanduo-statybos-ir-1-3377964/,"Burbiškės, Bartų g.",215 000 €,3236€/m²,2/3,66.45,4
2014,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-ii-etapo-gyvasis-vanduo-statybos-ir-1-3377962/,"Burbiškės, Bartų g.",294 000 €,3212€/m²,3/3,91.53,5
2015,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-i-etapo-gyvasis-vanduo-statybos-ir-1-3377960/,"Burbiškės, Bartų g.",165 000 €,3065€/m²,2/3,53.84,3
2016,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-ii-etapo-gyvasis-vanduo-statybos-ir-1-3377958/,"Burbiškės, Bartų g.",109 000 €,2884€/m²,1/3,37.79,2
2017,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-butas-iregistruotas-baigtumu-galima-1-3377956/,"Burbiškės, Bartų g.",239 000 €,3248€/m²,3/3,73.59,4
2018,https://www.aruodas.lt/butai-vilniuje-burbiskes-bartu-g-ii-etapo-gyvasis-vanduo-statybos-ir-1-3377954/,"Burbiškės, Bartų g.",159 000 €,2783€/m²,1/3,57.13,3
2019,https://www.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-nuostabioje-prabangioje-vietoje-ilgameciu-1-3377946/,"Antakalnis, Nemenčinės pl.",379 990 €,3363€/m²,2/3,113,3
2020,https://www.aruodas.lt/butai-vilniuje-zveryne-lusiu-g-zveryne-ramioje-lusiu-gatveje-parduodami-1-3377818/,"Žvėrynas, Lūšių g.",229 000 €,3053€/m²,2/4,75,2
2021,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-projekte-k-parduodamas-pastatytas-1-3329339/,"Šnipiškės, Daugėliškio g.",235 000 €,3504€/m²,6/7,67.06,3
2022,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodami-naujos-statybos-butai-tiesiai-is-1-3272974/,"Naujamiestis, Gerosios Vilties g.",254 900 €,3268€/m²,4/6,78,3
2023,https://www.aruodas.lt/butai-vilniuje-santariskese-dangerucio-g-parduodamas-labai-stilingai-ir-kokybiskai-1-3358149/,"Santariškės, Dangeručio g.",255 000 €,3446€/m²,1/4,74,3
2024,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vyduno-g-kokybiskai-bei-racionaliai-irengtas-sauletas-1-3377654/,"Pilaitė, Vydūno g.",119 000 €,3090€/m²,7/9,38.51,1
2025,https://www.aruodas.lt/butai-vilniuje-pilaiteje-padekaniskiu-g-parduodamas-butas-padekaniskiu-g-su-1-3377644/,"Pilaitė, Padekaniškių g.",170 000 €,2715€/m²,3/4,62.62,2
2026,https://www.aruodas.lt/butai-vilniuje-antakalnyje-saules-g-parduodame-erdvu-patogaus-isplanavimo-buta-1-3377640/,"Antakalnis, Saulės g.",310 000 €,3719€/m²,2/2,83.36,3
2027,https://www.aruodas.lt/butai-vilniuje-senamiestyje-aguonu-g-vilniaus-miesto-sirdyje-senamiestyje-1-3377606/,"Senamiestis, Aguonų g.",189 500 €,4407€/m²,1/5,43,2
2028,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vinco-kudirkos-g-nuostabioje-vilniaus-vietoje-ant-tauro-kalno-1-3377564/,"Naujamiestis, Vinco Kudirkos g.",490 000 €,3603€/m²,4/4,136,4
2029,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-stilingas-ir-jaukus-pagal-1-3377538/,"Naujamiestis, Geležinio Vilko g.",150 000 €,3333€/m²,1/5,45,3
2030,https://www.aruodas.lt/butai-vilniuje-traku-vokeje-j-tiskeviciaus-g-parduodamas-remontuotinas-u-kambariu-kv-1-3377510/,"Trakų Vokė, J. Tiškevičiaus g.",75 000 €,1739€/m²,1/2,43.12,2
2031,https://www.aruodas.lt/butai-vilniuje-antakalnyje-filaretu-g-parduodamas-triju-kambariu-butas-filaretu-g-1-3377506/,"Antakalnis, Filaretų g.",210 000 €,2626€/m²,1/3,79.97,3
2032,https://www.aruodas.lt/butai-vilniuje-baltupiuose-trinapolio-g-parduodamas-erdvus-k-butas-trinapolio-1-3377474/,"Baltupiai, Trinapolio g.",289 000 €,2696€/m²,6/11,107.18,3
